state,state_abbr,year,scenario,scenario_label,annual_max_tasmax_c,hot_days_30c,hot_days_30c_2020,hot_days_30c_change_from_2020,hot_days_35c,hot_days_35c_2020,hot_days_35c_change_from_2020
Oklahoma,OK,2036,ssp245,Medium emissions (SSP245),45.545150671392705,111.48013981627625,76.75330663274865,34.7268331835276,71.5788123938977,25.213059049654706,46.365753344243004
Oklahoma,OK,2037,ssp245,Medium emissions (SSP245),42.61235689467447,92.62138512409388,76.75330663274865,15.868078491345237,65.39590982357963,25.213059049654706,40.182850773924926
Oklahoma,OK,2038,ssp245,Medium emissions (SSP245),44.44253168664582,99.62885787513375,76.75330663274865,22.8755512423851,67.75921688922362,25.213059049654706,42.546157839568906
Oklahoma,OK,2039,ssp245,Medium emissions (SSP245),42.93395495588423,97.21096319866848,76.75330663274865,20.45765656591983,60.7281329301661,25.213059049654706,35.51507388051139
Oklahoma,OK,2040,ssp245,Medium emissions (SSP245),44.31096396844139,80.70385116192314,76.75330663274865,3.9505445291744947,47.7538691732063,25.213059049654706,22.540810123551594
Oklahoma,OK,2041,ssp245,Medium emissions (SSP245),41.333385074747845,94.967125768203,76.75330663274865,18.213819135454365,44.672482828535536,25.213059049654706,19.459423778880826
Oklahoma,OK,2042,ssp245,Medium emissions (SSP245),46.05517142598035,112.82851481222154,76.75330663274865,36.07520817947289,75.72809869172474,25.213059049654706,50.51503964207003
Oklahoma,OK,2043,ssp245,Medium emissions (SSP245),41.216371129203154,91.26371601013842,76.75330663274865,14.510409377389783,44.076626023692526,25.213059049654706,18.86356697403782
Oklahoma,OK,2044,ssp245,Medium emissions (SSP245),41.97979418086213,103.22249016602558,76.75330663274865,26.469183533276933,63.35783668017885,25.213059049654706,38.14477763052414
Oklahoma,OK,2045,ssp245,Medium emissions (SSP245),43.34906283941173,99.44461329548808,76.75330663274865,22.691306662739432,58.00213146807004,25.213059049654706,32.78907241841534
Oklahoma,OK,2046,ssp245,Medium emissions (SSP245),46.11420399275382,106.47200415033701,76.75330663274865,29.71869751758837,68.55292201443163,25.213059049654706,43.33986296477692
Oklahoma,OK,2047,ssp245,Medium emissions (SSP245),40.78128341716855,100.24231076703374,76.75330663274865,23.489004134285103,45.37848834301062,25.213059049654706,20.165429293355917
Oklahoma,OK,2048,ssp245,Medium emissions (SSP245),43.94764998551222,86.65183137342659,76.75330663274865,9.898524740677948,40.197410202011284,25.213059049654706,14.984351152356574
Oklahoma,OK,2049,ssp245,Medium emissions (SSP245),42.676714525371764,96.83672258775306,76.75330663274865,20.083415955004416,57.433369485966814,25.213059049654706,32.220310436312104
Oklahoma,OK,2050,ssp245,Medium emissions (SSP245),43.92530575091687,106.66826572361701,76.75330663274865,29.914959090868372,59.60795157881008,25.213059049654706,34.39489252915537
Oklahoma,OK,2051,ssp245,Medium emissions (SSP245),44.93733133948235,108.55108952308049,76.75330663274865,31.797782890331845,59.72862701771316,25.213059049654706,34.515567968058456
Oklahoma,OK,2052,ssp245,Medium emissions (SSP245),42.589990524480946,83.93509557090745,76.75330663274865,7.181788938158805,50.46817715012412,25.213059049654706,25.255118100469417
Oklahoma,OK,2053,ssp245,Medium emissions (SSP245),42.85567655411169,88.69132121635096,76.75330663274865,11.938014583602312,49.77958901421416,25.213059049654706,24.56652996455945
Oklahoma,OK,2054,ssp245,Medium emissions (SSP245),44.95380960806607,112.25558361629112,76.75330663274865,35.50227698354248,59.89305572317221,25.213059049654706,34.67999667351751
Oklahoma,OK,2055,ssp245,Medium emissions (SSP245),42.610765552632195,79.08554449810846,76.75330663274865,2.332237865359818,40.2406392882605,25.213059049654706,15.027580238605799
Oklahoma,OK,2056,ssp245,Medium emissions (SSP245),42.67852518071131,110.19791595145755,76.75330663274865,33.44460931870889,62.8583231285098,25.213059049654706,37.6452640788551
Oklahoma,OK,2057,ssp245,Medium emissions (SSP245),43.17495759744686,101.91504928129088,76.75330663274865,25.161742648542226,60.958107678477894,25.213059049654706,35.745048628823184
Oklahoma,OK,2058,ssp245,Medium emissions (SSP245),42.912982994474916,122.44557985952203,76.75330663274865,45.69227322677338,69.11994458519658,25.213059049654706,43.90688553554187
Oklahoma,OK,2059,ssp245,Medium emissions (SSP245),46.89483086032686,128.3051665371446,76.75330663274865,51.55185990439595,79.41783201318204,25.213059049654706,54.204772963527326
Oklahoma,OK,2060,ssp245,Medium emissions (SSP245),43.55091859728727,89.48903596677205,76.75330663274865,12.735729334023404,57.5321909667778,25.213059049654706,32.31913191712309
Oklahoma,OK,2061,ssp245,Medium emissions (SSP245),39.14088579008535,81.49816852470086,76.75330663274865,4.744861891952207,23.66501350525167,25.213059049654706,-1.5480455444030352
Oklahoma,OK,2062,ssp245,Medium emissions (SSP245),41.07184407114309,81.89992379590728,76.75330663274865,5.146617163158641,40.2290621669137,25.213059049654706,15.016003117258993
Oklahoma,OK,2063,ssp245,Medium emissions (SSP245),42.397801120705594,90.50951565005965,76.75330663274865,13.75620901731101,37.32421183314483,25.213059049654706,12.11115278349012
Oklahoma,OK,2064,ssp245,Medium emissions (SSP245),40.836401470861645,92.66383671726881,76.75330663274865,15.910530084520165,42.66746735922461,25.213059049654706,17.4544083095699
Oklahoma,OK,2065,ssp245,Medium emissions (SSP245),42.39663355788172,99.56265291048933,76.75330663274865,22.80934627774069,45.41647908573301,25.213059049654706,20.203420036078303
Oklahoma,OK,2066,ssp245,Medium emissions (SSP245),42.47230520479917,108.43911466928074,76.75330663274865,31.6858080365321,46.043279139886934,25.213059049654706,20.830220090232228
Oklahoma,OK,2067,ssp245,Medium emissions (SSP245),45.071388754824135,104.27264777559044,76.75330663274865,27.519341142841792,66.68988650491353,25.213059049654706,41.47682745525882
Oklahoma,OK,2068,ssp245,Medium emissions (SSP245),42.633810040610065,85.06695059324453,76.75330663274865,8.313643960495881,50.952542907354534,25.213059049654706,25.739483857699827
Oklahoma,OK,2069,ssp245,Medium emissions (SSP245),43.59968169722184,96.9758605380454,76.75330663274865,20.222553905296756,33.6416012252035,25.213059049654706,8.428542175548795
