state,state_abbr,year,season,scenario,scenario_label,summer_tas_c,summer_tas_c_2020,summer_tas_c_change_from_2020,summer_max_tasmax_c,summer_hot_days_30c,summer_hot_days_30c_2020,summer_hot_days_30c_change_from_2020,summer_hot_days_35c,summer_hot_days_35c_2020,summer_hot_days_35c_change_from_2020
California,CA,2088,JJA,ssp585,High emissions (SSP585),25.741395243057042,22.934263280909438,2.8071319621476034,41.078427314512524,67.1571854368119,50.67748987066637,16.47969556614553,35.33101114563201,26.265530417629066,9.065480728002944
California,CA,2089,JJA,ssp585,High emissions (SSP585),26.024839947839173,22.934263280909438,3.0905766669297394,42.99340609611011,61.15514294165876,50.67748987066637,10.477653070992385,35.43547125288883,26.265530417629066,9.169940835259768
California,CA,2090,JJA,ssp585,High emissions (SSP585),24.996489741347737,22.934263280909438,2.0622264604382985,39.91055030210732,58.808342579600186,50.67748987066637,8.130852708933817,32.979045694411276,26.265530417629066,6.713515276782211
California,CA,2091,JJA,ssp585,High emissions (SSP585),24.75303136450278,22.934263280909438,1.8187680835933455,39.33273862686706,54.74106626328675,50.67748987066637,4.063576392620371,32.91627751548712,26.265530417629066,6.650747097858057
California,CA,2092,JJA,ssp585,High emissions (SSP585),26.73972023601745,22.934263280909438,3.805456955108011,42.26326321243211,68.1068077812592,50.67748987066637,17.42931791059284,41.86267599113352,26.265530417629066,15.597145573504456
California,CA,2093,JJA,ssp585,High emissions (SSP585),25.141174152108288,22.934263280909438,2.2069108711988528,41.028896522551626,57.94623790987573,50.67748987066637,7.268748039209353,32.78612299372491,26.265530417629066,6.520592576095844
California,CA,2094,JJA,ssp585,High emissions (SSP585),25.646173526220835,22.934263280909438,2.711910245311401,42.47024010926536,62.703765433885934,50.67748987066637,12.02627556321956,34.314811490734336,26.265530417629066,8.049281073105272
California,CA,2095,JJA,ssp585,High emissions (SSP585),26.151646082096242,22.934263280909438,3.217382801186804,40.88208101610154,64.1373196462534,50.67748987066637,13.459829775587032,37.89211452662739,26.265530417629066,11.626584108998324
California,CA,2096,JJA,ssp585,High emissions (SSP585),25.42768189331641,22.934263280909438,2.493418612406978,41.85926724981255,58.39366352076507,50.67748987066637,7.716173650098693,36.65721479478671,26.265530417629066,10.391684377157647
California,CA,2097,JJA,ssp585,High emissions (SSP585),27.40478806775646,22.934263280909438,4.470524786847025,43.105220482914106,70.89298170968846,50.67748987066637,20.215491839022086,46.98297299016382,26.265530417629066,20.71744257253476
