state,scenario,year,cooling_degree_days_proxy_annual
Michigan,ssp245,2033,167.80379264625338
Michigan,ssp245,2034,95.57167054149107
Michigan,ssp245,2035,78.52988712642437
Michigan,ssp245,2036,202.03005131997213
Michigan,ssp245,2037,211.7175381153196
Michigan,ssp245,2038,187.20670837334092
Michigan,ssp245,2039,155.42696816296353
Michigan,ssp245,2040,58.24234390597944
Michigan,ssp245,2041,201.77826677402533
Michigan,ssp245,2042,169.06991378244646
Michigan,ssp245,2043,167.3547693715776
Michigan,ssp245,2044,163.68304315390472
Michigan,ssp245,2045,124.74900858972501
Michigan,ssp245,2046,162.87821366501078
Michigan,ssp245,2047,158.18837285753193
Michigan,ssp245,2048,93.28085037564647
Michigan,ssp245,2049,310.49124709428327
Michigan,ssp245,2050,172.0693439489821
Michigan,ssp245,2051,121.00063095906414
Michigan,ssp245,2052,91.49032891233381
Michigan,ssp245,2053,156.9443014842248
Michigan,ssp245,2054,86.11318503419525
Michigan,ssp245,2055,90.70056462078693
Michigan,ssp245,2056,207.23407778830594
Michigan,ssp245,2057,327.0558463763767
Michigan,ssp245,2058,257.0885117928343
Michigan,ssp245,2059,221.2999449650502
Michigan,ssp245,2060,167.18940463972325
Michigan,ssp245,2061,316.628300426122
Michigan,ssp245,2062,224.1841306790539
Michigan,ssp245,2063,206.68580858720057
Michigan,ssp245,2064,145.82706082964086
Michigan,ssp245,2065,173.24320772591162
Michigan,ssp245,2066,367.8598366464571
Michigan,ssp245,2067,170.38474012484886
Michigan,ssp245,2068,167.5384127812707
Michigan,ssp245,2069,231.95484613250625
Michigan,ssp245,2070,162.8398461179284
Michigan,ssp245,2071,288.5389918280023
Michigan,ssp245,2072,168.95724552834602
Michigan,ssp245,2073,186.18195658055794
Michigan,ssp245,2074,261.3206514759984
Michigan,ssp245,2075,329.35946131219225
Michigan,ssp245,2076,213.21298458282567
Michigan,ssp245,2077,208.46014504015335
Michigan,ssp245,2078,255.07843033007447
Michigan,ssp245,2079,258.1319714427674
Michigan,ssp245,2080,259.7067273168949
Michigan,ssp245,2081,240.70533870486142
Michigan,ssp245,2082,256.5723944445881
Michigan,ssp245,2083,345.9535669474083
Michigan,ssp245,2084,175.08523220973197
Michigan,ssp245,2085,182.13511065695977
Michigan,ssp245,2086,337.9799072442681
Michigan,ssp245,2087,210.91571509048958
Michigan,ssp245,2088,186.67713206440743
Michigan,ssp245,2089,232.3148690214004
Michigan,ssp245,2090,317.2876578181682
Michigan,ssp245,2091,211.0061987869002
Michigan,ssp245,2092,138.60850563926866
Michigan,ssp245,2093,274.89992377310057
Michigan,ssp245,2094,261.152530501781
Michigan,ssp245,2095,215.96479823222322
Michigan,ssp245,2096,187.05398138306617
Michigan,ssp245,2097,237.95021250790123
Michigan,ssp245,2098,325.7364409788062
Michigan,ssp245,2099,302.71152228322677
Michigan,ssp245,2100,318.9664430992002
Michigan,ssp585,2020,60.72575571042556
Michigan,ssp585,2021,199.3724627874198
Michigan,ssp585,2022,229.55627569015235
Michigan,ssp585,2023,121.02792195832703
Michigan,ssp585,2024,181.29468346689464
Michigan,ssp585,2025,95.38650680801243
Michigan,ssp585,2026,64.55620377749229
Michigan,ssp585,2027,96.40267101650437
Michigan,ssp585,2028,114.70873128666767
Michigan,ssp585,2029,152.766444878228
Michigan,ssp585,2030,107.9277974412276
Michigan,ssp585,2031,98.54758766626473
Michigan,ssp585,2032,287.45195871897135
Michigan,ssp585,2033,166.30005918296342
Michigan,ssp585,2034,246.8596868505273
Michigan,ssp585,2035,161.36007525651604
Michigan,ssp585,2036,195.98584398403216
Michigan,ssp585,2037,164.2656444423676
Michigan,ssp585,2038,182.6518464713876
Michigan,ssp585,2039,178.14506895142068
Michigan,ssp585,2040,156.22781104807495
Michigan,ssp585,2041,214.37331859666767
Michigan,ssp585,2042,186.8043224028137
Michigan,ssp585,2043,110.36079584508069
Michigan,ssp585,2044,169.17691239845078
Michigan,ssp585,2045,250.559001963354
Michigan,ssp585,2046,187.20627436616974
Michigan,ssp585,2047,167.8864728965802
Michigan,ssp585,2048,147.60895601699332
Michigan,ssp585,2049,254.3622575570928
Michigan,ssp585,2050,202.84673393233038
Michigan,ssp585,2051,129.20239117222548
Michigan,ssp585,2052,194.8454927402674
Michigan,ssp585,2053,153.93730448579652
Michigan,ssp585,2054,220.52169589980252
Michigan,ssp585,2055,226.03943163925072
Michigan,ssp585,2056,253.90028923986466
Michigan,ssp585,2057,179.60097229821713
Michigan,ssp585,2058,219.7180680325428
Michigan,ssp585,2059,254.38254269234704
Michigan,ssp585,2060,236.9998444541722
Michigan,ssp585,2061,240.41679185882595
Michigan,ssp585,2062,352.1493980071277
Michigan,ssp585,2063,193.60240039841966
Michigan,ssp585,2064,231.55421924908862
Michigan,ssp585,2065,349.4394537196547
Michigan,ssp585,2066,242.11332938950696
Michigan,ssp585,2067,459.7255922075089
Michigan,ssp585,2068,294.9006553893683
Michigan,ssp585,2069,229.94683784703014
Michigan,ssp585,2070,264.4224169931114
Michigan,ssp585,2071,430.6670988982593
Michigan,ssp585,2072,396.9636398750365
Michigan,ssp585,2073,306.18006694040554
Michigan,ssp585,2074,262.62681763879436
Michigan,ssp585,2075,361.45530924850857
Michigan,ssp585,2076,288.32744726019723
Michigan,ssp585,2077,440.7685063313394
Michigan,ssp585,2078,409.6745480505683
Michigan,ssp585,2079,403.1206830748657
Michigan,ssp585,2080,305.7413293125661
Michigan,ssp585,2081,375.95414079746445
Michigan,ssp585,2082,397.7256049424751
Michigan,ssp585,2083,311.666731696965
Michigan,ssp585,2084,433.8794399653625
Michigan,ssp585,2085,335.22260824292295
Michigan,ssp585,2086,340.3395521336872
Michigan,ssp585,2087,493.7817003907213
Michigan,ssp585,2088,428.62427864376417
Michigan,ssp585,2089,455.2185546782428
Michigan,ssp585,2090,585.4040951126344
Michigan,ssp585,2091,416.97529176184224
Michigan,ssp585,2092,411.5476244959872
Michigan,ssp585,2093,786.4064562046462
Michigan,ssp585,2094,571.4132919242251
Michigan,ssp585,2095,426.8638581790576
Michigan,ssp585,2096,431.44880673780654
Michigan,ssp585,2097,516.8163565258415
Michigan,ssp585,2098,533.4729818876244
Michigan,ssp585,2099,552.8383342908255
Michigan,ssp585,2100,568.8609226848721
Minnesota,ssp126,2020,183.48363988922108
Minnesota,ssp126,2021,224.3631583490358
Minnesota,ssp126,2022,148.5138296652193
Minnesota,ssp126,2023,302.0079398774111
Minnesota,ssp126,2024,138.19086742121468
Minnesota,ssp126,2025,208.4919534171255
Minnesota,ssp126,2026,200.27657309415122
Minnesota,ssp126,2027,172.99455787201686
Minnesota,ssp126,2028,157.29889939726934
Minnesota,ssp126,2029,184.18767410876433
Minnesota,ssp126,2030,144.17520439891814
Minnesota,ssp126,2031,210.71876382557636
Minnesota,ssp126,2032,143.06882219396024
Minnesota,ssp126,2033,220.0636050360809
Minnesota,ssp126,2034,245.6515549995318
Minnesota,ssp126,2035,166.37842926020528
Minnesota,ssp126,2036,134.39685319900678
Minnesota,ssp126,2037,122.94291021524204
Minnesota,ssp126,2038,145.25465106366147
Minnesota,ssp126,2039,196.67810132907522
Minnesota,ssp126,2040,261.0835835566729
Minnesota,ssp126,2041,309.8560253867215
Minnesota,ssp126,2042,107.6372087981649
Minnesota,ssp126,2043,277.1203284542937
Minnesota,ssp126,2044,183.70839570105218
Minnesota,ssp126,2045,84.24716073114115
Minnesota,ssp126,2046,208.07324211806565
Minnesota,ssp126,2047,160.68540129052673
Minnesota,ssp126,2048,164.2119047683085
Minnesota,ssp126,2049,79.02870904462576
Minnesota,ssp126,2050,288.5691987532441
Minnesota,ssp126,2051,241.90995396843329
Minnesota,ssp126,2052,226.33055511448788
Minnesota,ssp126,2053,186.80011827554762
Minnesota,ssp126,2054,260.97922337641165
Minnesota,ssp126,2055,170.52775801721202
Minnesota,ssp126,2056,111.96279571509345
Minnesota,ssp126,2057,96.02092542679438
Minnesota,ssp126,2058,112.85607725280846
Minnesota,ssp126,2059,201.66330153113384
Minnesota,ssp126,2060,123.18974980843825
Minnesota,ssp126,2061,135.8840982978841
Minnesota,ssp126,2062,248.4581627130955
Minnesota,ssp126,2063,203.49548942457355
Minnesota,ssp126,2064,142.07458772238653
Minnesota,ssp126,2065,89.19820038005948
Minnesota,ssp126,2066,289.29102522231426
Minnesota,ssp126,2067,259.17519625245416
Minnesota,ssp126,2068,245.4428976716192
Minnesota,ssp126,2069,152.9388396351179
Minnesota,ssp126,2070,127.60252355936363
Minnesota,ssp126,2071,177.6799959718174
Minnesota,ssp126,2072,264.39635272632506
Minnesota,ssp126,2073,259.44973695903667
Minnesota,ssp126,2074,177.31691833740706
Minnesota,ssp126,2075,160.49920386724526
Minnesota,ssp126,2076,199.9442814027791
Minnesota,ssp126,2077,170.60282618689152
Minnesota,ssp126,2078,287.5983767890566
Minnesota,ssp126,2079,117.92594120492858
Minnesota,ssp126,2080,241.9075583496745
Minnesota,ssp126,2081,234.02213118420877
Minnesota,ssp126,2082,170.455490821615
Minnesota,ssp126,2083,394.38261716780016
Minnesota,ssp126,2084,244.5168169787305
Minnesota,ssp126,2085,184.1193165697036
Minnesota,ssp126,2086,296.31054225775904
Minnesota,ssp126,2087,185.47797734033134
Minnesota,ssp126,2088,208.29212533656676
Minnesota,ssp126,2089,218.81788315004087
Minnesota,ssp126,2090,253.45106498839888
Minnesota,ssp126,2091,212.3531247022469
Minnesota,ssp126,2092,160.74332558402543
Minnesota,ssp126,2093,176.72244836371326
Minnesota,ssp126,2094,65.49142907574449
Minnesota,ssp126,2095,286.2368864460718
Minnesota,ssp126,2096,383.83535563844487
Minnesota,ssp126,2097,186.16137029878382
Minnesota,ssp126,2098,195.02680549714387
Minnesota,ssp126,2099,226.82804549325482
Minnesota,ssp126,2100,170.82907248386906
Minnesota,ssp245,2020,224.26279386224746
Minnesota,ssp245,2021,299.64540877359445
Minnesota,ssp245,2022,252.43627591284212
Minnesota,ssp245,2023,128.16985120272327
Minnesota,ssp245,2024,200.6292814428528
Minnesota,ssp245,2025,164.45628308815182
Minnesota,ssp245,2026,165.10011597248413
Minnesota,ssp245,2027,87.58918350734183
Minnesota,ssp245,2028,174.10164147614591
Minnesota,ssp245,2029,142.74561605544514
Minnesota,ssp245,2030,80.29295558831478
Minnesota,ssp245,2031,170.6358357430762
Minnesota,ssp245,2032,74.49252987277947
Minnesota,ssp245,2033,296.6518911084313
Minnesota,ssp245,2034,196.50607117885437
Minnesota,ssp245,2035,127.84863368488081
Minnesota,ssp245,2036,299.15288964794547
Minnesota,ssp245,2037,266.7605575988016
Minnesota,ssp245,2038,134.82012034526096
Minnesota,ssp245,2039,156.58253442544384
Minnesota,ssp245,2040,206.91802660215143
Minnesota,ssp245,2041,244.14744936931868
Minnesota,ssp245,2042,234.92343306461686
Minnesota,ssp245,2043,202.89490806853468
Minnesota,ssp245,2044,194.09630594044899
Minnesota,ssp245,2045,186.36974259893873
Minnesota,ssp245,2046,287.9743197337275
Minnesota,ssp245,2047,278.38134054753516
Minnesota,ssp245,2048,101.68828131183471
Minnesota,ssp245,2049,291.2428004931273
Minnesota,ssp245,2050,231.33447678047415
Minnesota,ssp245,2051,173.4587467559677
Minnesota,ssp245,2052,109.53939963822806
Minnesota,ssp245,2053,196.60149068905793
Minnesota,ssp245,2054,98.86589706869867
Minnesota,ssp245,2055,122.19994868926733
Minnesota,ssp245,2056,227.7562074534067
Minnesota,ssp245,2057,361.1147701524393
Minnesota,ssp245,2058,394.9527292122
Minnesota,ssp245,2059,308.76042834035434
Minnesota,ssp245,2060,328.6697070179167
Minnesota,ssp245,2061,244.18611337655304
Minnesota,ssp245,2062,240.0754413506234
Minnesota,ssp245,2063,229.74555101456207
Minnesota,ssp245,2064,123.4672135392795
Minnesota,ssp245,2065,222.55674865907116
Minnesota,ssp245,2066,411.0610793670676
Minnesota,ssp245,2067,306.2311968572243
Minnesota,ssp245,2068,178.65511232133053
Minnesota,ssp245,2069,270.37744809953483
Minnesota,ssp245,2070,162.75483780456713
Minnesota,ssp245,2071,321.91966670267504
Minnesota,ssp245,2072,177.38167623017466
Minnesota,ssp245,2073,206.89473672631695
Minnesota,ssp245,2074,322.0489208109806
Minnesota,ssp245,2075,348.91584631177335
Minnesota,ssp245,2076,305.3725242963376
Minnesota,ssp245,2077,234.88984492279198
Minnesota,ssp245,2078,353.53494602947967
Minnesota,ssp245,2079,324.6943413445664
Minnesota,ssp245,2080,463.5099922312389
Minnesota,ssp245,2081,385.11052241008474
Minnesota,ssp245,2082,345.46650625964776
Minnesota,ssp245,2083,335.7030274778026
Minnesota,ssp245,2084,199.21334979200375
Minnesota,ssp245,2085,276.01468540842643
Minnesota,ssp245,2086,329.39415270292625
Minnesota,ssp245,2087,314.5176493081101
Minnesota,ssp245,2088,190.8496373516832
Minnesota,ssp245,2089,286.2158074859726
Minnesota,ssp245,2090,410.3371766622194
Minnesota,ssp245,2091,252.51873166172092
Minnesota,ssp245,2092,199.30429502072548
Minnesota,ssp245,2093,316.38521657486723
Minnesota,ssp245,2094,306.60482640892405
Minnesota,ssp245,2095,267.97613370261104
Minnesota,ssp245,2096,255.9020109074309
Minnesota,ssp245,2097,339.6187448054332
Minnesota,ssp245,2098,298.72310106081295
Minnesota,ssp245,2099,316.92008089060516
Minnesota,ssp245,2100,365.27130226279894
Minnesota,ssp585,2020,87.76568692379614
Minnesota,ssp585,2021,271.39740496250926
Minnesota,ssp585,2022,305.72810373360636
Minnesota,ssp585,2023,101.21045917330423
Minnesota,ssp585,2024,140.82153889314833
Minnesota,ssp585,2025,85.20061580617332
Minnesota,ssp585,2026,117.89308071755693
Minnesota,ssp585,2027,167.00645201488356
Minnesota,ssp585,2028,119.63476092925282
Minnesota,ssp585,2029,202.9786541400445
Minnesota,ssp585,2030,131.5231699114857
Minnesota,ssp585,2031,159.45862421214383
Minnesota,ssp585,2032,227.6204998328936
Minnesota,ssp585,2033,177.69516774948087
Minnesota,ssp585,2034,285.7018049139333
Minnesota,ssp585,2035,203.22822705957708
Minnesota,ssp585,2036,185.844349412143
Minnesota,ssp585,2037,230.6262544176681
Minnesota,ssp585,2038,142.5672884669894
Minnesota,ssp585,2039,198.35368175415306
Minnesota,ssp585,2040,131.73467458102135
Minnesota,ssp585,2041,334.52530537885025
Minnesota,ssp585,2042,329.1992262651841
Minnesota,ssp585,2043,187.16746807009383
Minnesota,ssp585,2044,272.73868561428213
Minnesota,ssp585,2045,251.76334605871023
Minnesota,ssp585,2046,155.4305120286627
Minnesota,ssp585,2047,145.3804452620471
Minnesota,ssp585,2048,213.85525162787215
Minnesota,ssp585,2049,330.6827646978015
Minnesota,ssp585,2050,272.0978456267484
Minnesota,ssp585,2051,212.8160561746983
Minnesota,ssp585,2052,180.51786511896495
Minnesota,ssp585,2053,193.25919421875705
Minnesota,ssp585,2054,260.85552745272634
Minnesota,ssp585,2055,248.7594728002506
Minnesota,ssp585,2056,309.8492886143981
Minnesota,ssp585,2057,190.72870909411668
Minnesota,ssp585,2058,231.17442392397083
Minnesota,ssp585,2059,291.81803604011037
Minnesota,ssp585,2060,398.0303066926534
Minnesota,ssp585,2061,411.85868264207613
Minnesota,ssp585,2062,441.73825485812904
Minnesota,ssp585,2063,311.7611123219542
Minnesota,ssp585,2064,280.85875813226914
Minnesota,ssp585,2065,382.11554023737796
Minnesota,ssp585,2066,326.73328552632495
Minnesota,ssp585,2067,468.9417205939847
Minnesota,ssp585,2068,300.77646744411044
Minnesota,ssp585,2069,217.77284491499336
Minnesota,ssp585,2070,293.21584535335865
Minnesota,ssp585,2071,418.479593069486
Minnesota,ssp585,2072,464.9275805511169
Minnesota,ssp585,2073,259.70845301871464
Minnesota,ssp585,2074,324.48659643948145
Minnesota,ssp585,2075,352.2689076492429
Minnesota,ssp585,2076,430.30915116830533
Minnesota,ssp585,2077,554.5934315941281
Minnesota,ssp585,2078,489.9917782435502
Minnesota,ssp585,2079,426.4831991332692
Minnesota,ssp585,2080,424.8589265204182
Minnesota,ssp585,2081,409.3780758621233
Minnesota,ssp585,2082,386.43360399330254
Minnesota,ssp585,2083,377.8044220494852
Minnesota,ssp585,2084,514.235917707171
Minnesota,ssp585,2085,395.1621819577832
Minnesota,ssp585,2086,394.97729913931835
Minnesota,ssp585,2087,541.8572164183648
Minnesota,ssp585,2088,423.6649301701833
Minnesota,ssp585,2089,617.2090939366834
Minnesota,ssp585,2090,831.6293736849191
Minnesota,ssp585,2091,457.2337539719548
Minnesota,ssp585,2092,482.7129817577402
Minnesota,ssp585,2093,1021.8707029343551
Minnesota,ssp585,2094,683.3777770457199
Minnesota,ssp585,2095,390.09878123599344
Minnesota,ssp585,2096,494.2781929373596
Minnesota,ssp585,2097,492.02075701193843
Minnesota,ssp585,2098,777.6203336090896
Minnesota,ssp585,2099,654.096452583711
Minnesota,ssp585,2100,688.1197795329691
Mississippi,ssp126,2020,825.7879718294386
Mississippi,ssp126,2021,1303.1268679498435
Mississippi,ssp126,2022,1123.73463212568
Mississippi,ssp126,2023,1027.1798673017329
Mississippi,ssp126,2024,1315.0651503751692
Mississippi,ssp126,2025,1374.3036764436672
Mississippi,ssp126,2026,1074.3082587718486
Mississippi,ssp126,2027,948.3604871086671
Mississippi,ssp126,2028,888.0967976015945
Mississippi,ssp126,2029,1224.8663677357445
Mississippi,ssp126,2030,879.6706715707562
Mississippi,ssp126,2031,864.2242601907881
Mississippi,ssp126,2032,1193.4688437740665
Mississippi,ssp126,2033,893.8573367751416
Mississippi,ssp126,2034,1008.7012527823248
Mississippi,ssp126,2035,830.499050770705
Mississippi,ssp126,2036,821.4943245887015
Mississippi,ssp126,2037,983.3794675187214
Mississippi,ssp126,2038,998.1935568735285
Mississippi,ssp126,2039,1051.8971930164587
Mississippi,ssp126,2040,993.7286944294096
Mississippi,ssp126,2041,1063.5556574902128
Mississippi,ssp126,2042,1307.329222797204
Mississippi,ssp126,2043,1031.933666393432
Mississippi,ssp126,2044,1110.6766947563617
Mississippi,ssp126,2045,963.6604679087383
Mississippi,ssp126,2046,1285.337192146426
Mississippi,ssp126,2047,1032.428135624692
Mississippi,ssp126,2048,1035.8915903136608
Mississippi,ssp126,2049,1137.5322893915825
Mississippi,ssp126,2050,1236.57922108964
Mississippi,ssp126,2051,1163.9453571572635
Mississippi,ssp126,2052,1005.6079045330217
Mississippi,ssp126,2053,1333.9858162224857
Mississippi,ssp126,2054,1069.6592009635037
Mississippi,ssp126,2055,983.5254826303119
Mississippi,ssp126,2056,1068.492601245077
Mississippi,ssp126,2057,1060.1642020427553
Mississippi,ssp126,2058,997.7751062554481
Mississippi,ssp126,2059,1150.7503609293626
Mississippi,ssp126,2060,870.2697354183595
Mississippi,ssp126,2061,837.2144428514474
Mississippi,ssp126,2062,1048.5322847847774
Mississippi,ssp126,2063,1171.8578219466704
Mississippi,ssp126,2064,946.0538687349105
Mississippi,ssp126,2065,1165.844251204576
Mississippi,ssp126,2066,1065.8114359857973
Mississippi,ssp126,2067,899.6641884204817
Mississippi,ssp126,2068,988.8842040122702
Mississippi,ssp126,2069,910.5440220671009
Mississippi,ssp126,2070,1103.2381006693947
Mississippi,ssp126,2071,944.1066145843315
Mississippi,ssp126,2072,1143.5970028209606
Mississippi,ssp126,2073,913.2472666731115
Mississippi,ssp126,2074,1069.2448605994664
Mississippi,ssp126,2075,1100.7224926118017
Mississippi,ssp126,2076,867.1371656196329
Mississippi,ssp126,2077,1111.5769705154935
Mississippi,ssp126,2078,1061.4520812253159
Mississippi,ssp126,2079,963.8831109769212
Mississippi,ssp126,2080,1297.7564158169453
Mississippi,ssp126,2081,1036.3441551762116
Mississippi,ssp126,2082,977.3700106220783
Mississippi,ssp126,2083,989.6704941574387
Mississippi,ssp126,2084,917.0892797462357
Mississippi,ssp126,2085,1195.3023293952485
Mississippi,ssp126,2086,1237.6401532469863
Mississippi,ssp126,2087,1041.6075540024444
Mississippi,ssp126,2088,1140.3564827575542
Mississippi,ssp126,2089,1056.8503468621755
Mississippi,ssp126,2090,1178.5108192639896
Mississippi,ssp126,2091,1078.7615367809844
Mississippi,ssp126,2092,1011.3020870028776
Mississippi,ssp126,2093,1058.3699271587955
Mississippi,ssp126,2094,989.5860567999255
Mississippi,ssp126,2095,928.007363110384
Mississippi,ssp126,2096,924.285975618785
Mississippi,ssp126,2097,926.3635918560202
Mississippi,ssp126,2098,1063.965326246322
Mississippi,ssp126,2099,906.3550433470435
Mississippi,ssp126,2100,963.5517928126092
Mississippi,ssp245,2020,887.849028981726
Mississippi,ssp245,2021,981.7519031885488
Mississippi,ssp245,2022,935.875964171989
Mississippi,ssp245,2023,982.103930539329
Mississippi,ssp245,2024,947.4138868333205
Mississippi,ssp245,2025,1158.4261698784976
Mississippi,ssp245,2026,1012.2928739047366
Mississippi,ssp245,2027,1363.241502035803
Mississippi,ssp245,2028,963.4729195791615
Mississippi,ssp245,2029,1125.9116445328646
Mississippi,ssp245,2030,998.130261377268
Mississippi,ssp245,2031,1088.0727173161417
Mississippi,ssp245,2032,973.8190274679093
Mississippi,ssp245,2033,1192.181469126172
Mississippi,ssp245,2034,1162.993897574416
Mississippi,ssp245,2035,958.303563773848
Mississippi,ssp245,2036,1149.7567283403748
Mississippi,ssp245,2037,1122.176329740007
Mississippi,ssp245,2038,1083.9662727521525
Mississippi,ssp245,2039,973.641249464889
Mississippi,ssp245,2040,960.7417901585527
Mississippi,ssp245,2041,1098.6448724017025
Mississippi,ssp245,2042,1469.6207941287353
Mississippi,ssp245,2043,1032.2135001387744
Mississippi,ssp245,2044,984.5846689638529
Mississippi,ssp245,2045,1230.5755299245673
Mississippi,ssp245,2046,1170.414479027504
Mississippi,ssp245,2047,991.1930578034567
Mississippi,ssp245,2048,1040.735550582047
Mississippi,ssp245,2049,1203.7859318208364
Mississippi,ssp245,2050,1340.8174700021766
Mississippi,ssp245,2051,1230.002608119682
Mississippi,ssp245,2052,1285.386572341947
Mississippi,ssp245,2053,1064.6276034282257
Mississippi,ssp245,2054,945.6022502452397
Mississippi,ssp245,2055,1072.2441106741794
Mississippi,ssp245,2056,1097.0245853832787
Mississippi,ssp245,2057,1078.2123893710434
Mississippi,ssp245,2058,1141.9200925662933
Mississippi,ssp245,2059,1210.6760016751796
Mississippi,ssp245,2060,1112.0624757071075
Mississippi,ssp245,2061,1133.1718554002455
Mississippi,ssp245,2062,1072.0583141746094
Mississippi,ssp245,2063,1078.2973427059608
Mississippi,ssp245,2064,1001.5749051481761
Mississippi,ssp245,2065,1040.9212255599732
Mississippi,ssp245,2066,1059.581353877558
Mississippi,ssp245,2067,1123.109383927793
Mississippi,ssp245,2068,1053.342205315502
Mississippi,ssp245,2069,1059.7386284837487
Mississippi,ssp245,2070,1166.1146551559104
Mississippi,ssp245,2071,1075.9783732032663
Mississippi,ssp245,2072,1259.5897318729492
Mississippi,ssp245,2073,1170.0296120348612
Mississippi,ssp245,2074,1347.5487045787315
Mississippi,ssp245,2075,1283.4156719754574
Mississippi,ssp245,2076,1305.3521503244679
Mississippi,ssp245,2077,1152.0517230862988
Mississippi,ssp245,2078,1415.0083136038777
Mississippi,ssp245,2079,1145.5089422236535
Mississippi,ssp245,2080,1272.356465038425
Mississippi,ssp245,2081,1246.5681740641328
Mississippi,ssp245,2082,1136.8194526182556
Mississippi,ssp245,2083,1366.5804027460697
Mississippi,ssp245,2084,1318.6430659191485
Mississippi,ssp245,2085,1196.0361205670872
Mississippi,ssp245,2086,1242.099777341105
Mississippi,ssp245,2087,1202.456816504885
Mississippi,ssp245,2088,1156.5261163540006
Mississippi,ssp245,2089,1401.1924272331428
Mississippi,ssp245,2090,1273.7757151684025
Mississippi,ssp245,2091,1466.2515168724499
Mississippi,ssp245,2092,1198.3308038464922
Mississippi,ssp245,2093,1238.0350417167226
Mississippi,ssp245,2094,1170.3589611099012
Mississippi,ssp245,2095,1268.2199462360027
Mississippi,ssp245,2096,1202.3767094151742
Mississippi,ssp245,2097,1074.02656195502
Mississippi,ssp245,2098,1084.4284418781451
Mississippi,ssp245,2099,1313.9261838646814
Mississippi,ssp245,2100,1355.887501174345
Mississippi,ssp585,2020,1157.7729167602686
Mississippi,ssp585,2021,1104.2257028609986
Mississippi,ssp585,2022,975.0925866557858
Mississippi,ssp585,2023,912.7926516342645
Mississippi,ssp585,2024,1053.2230811631694
Mississippi,ssp585,2025,1077.0890191119067
Mississippi,ssp585,2026,855.1142738285776
Mississippi,ssp585,2027,1149.363344765537
Mississippi,ssp585,2028,1098.071019376602
Mississippi,ssp585,2029,1237.024985131178
Mississippi,ssp585,2030,949.4828389190068
Mississippi,ssp585,2031,1046.5688077130299
Mississippi,ssp585,2032,1188.5803950995835
Mississippi,ssp585,2033,980.3355159050659
Mississippi,ssp585,2034,1446.3129087774655
Mississippi,ssp585,2035,1095.7449526016164
Mississippi,ssp585,2036,1076.7904164242814
Mississippi,ssp585,2037,1035.8032100911726
Mississippi,ssp585,2038,1026.520436061368
Mississippi,ssp585,2039,1387.454704654328
Mississippi,ssp585,2040,1511.1309546877599
Mississippi,ssp585,2041,1084.3613525568194
Mississippi,ssp585,2042,942.6433304558922
Mississippi,ssp585,2043,1108.837912722914
Mississippi,ssp585,2044,1097.926728858723
Mississippi,ssp585,2045,1066.4651999763794
Mississippi,ssp585,2046,1479.9794391261808
Mississippi,ssp585,2047,1072.543124478334
Mississippi,ssp585,2048,1171.815107603671
Mississippi,ssp585,2049,1112.510889217069
Mississippi,ssp585,2050,1457.9785195977943
Mississippi,ssp585,2051,1255.7506358712176
Mississippi,ssp585,2052,1273.5548771810243
Mississippi,ssp585,2053,1087.0005572756204
Mississippi,ssp585,2054,1401.2703679220413
Mississippi,ssp585,2055,1388.0059673225942
Mississippi,ssp585,2056,1381.1100436344448
Mississippi,ssp585,2057,1495.7963377499175
Mississippi,ssp585,2058,1160.36655823297
Mississippi,ssp585,2059,1225.6225705056086
Mississippi,ssp585,2060,1222.2261627707876
Mississippi,ssp585,2061,1206.6329178370142
Mississippi,ssp585,2062,1423.8591247044033
Mississippi,ssp585,2063,1521.3085690662463
Mississippi,ssp585,2064,1248.2530223469753
Mississippi,ssp585,2065,1296.3889801441624
Mississippi,ssp585,2066,1579.8674720344218
Mississippi,ssp585,2067,1341.2351098705306
Mississippi,ssp585,2068,1403.2377916035437
Mississippi,ssp585,2069,1620.6945731474777
Mississippi,ssp585,2070,1376.7272108030386
Mississippi,ssp585,2071,1375.361533028413
Mississippi,ssp585,2072,1452.8719875225436
Mississippi,ssp585,2073,1387.432420178135
Mississippi,ssp585,2074,1213.4409519682622
Mississippi,ssp585,2075,1381.598743189036
Mississippi,ssp585,2076,1288.0704847305797
Mississippi,ssp585,2077,1240.4128675351585
Mississippi,ssp585,2078,1418.1925080726544
Mississippi,ssp585,2079,1574.5956052538834
Mississippi,ssp585,2080,1467.1654995697284
Mississippi,ssp585,2081,1289.653431005726
Mississippi,ssp585,2082,1465.7926485685875
Mississippi,ssp585,2083,1584.2489682856285
Mississippi,ssp585,2084,1447.5485126725298
Mississippi,ssp585,2085,1526.7214492907872
Mississippi,ssp585,2086,1544.2130857426453
Mississippi,ssp585,2087,1568.4524114423991
Mississippi,ssp585,2088,1447.5304189616672
Mississippi,ssp585,2089,1824.522565313025
Mississippi,ssp585,2090,1645.8676353021142
Mississippi,ssp585,2091,1689.0992531987263
Mississippi,ssp585,2092,1595.6177925992897
Mississippi,ssp585,2093,2305.7225937146877
Mississippi,ssp585,2094,1813.5391702426828
Mississippi,ssp585,2095,1456.01623432928
Mississippi,ssp585,2096,2077.0854481811407
Mississippi,ssp585,2097,1982.07856828339
Mississippi,ssp585,2098,1956.9701550065151
Mississippi,ssp585,2099,1705.353574843683
Mississippi,ssp585,2100,1832.7771058973744
Missouri,ssp126,2020,384.2541603894092
